Timestamp,EEG_Value,Label
2025-05-21 13:03:11.936235,489.28,1
2025-05-21 13:03:11.936235,490.67,1
2025-05-21 13:03:11.936235,670.54,1
2025-05-21 13:03:11.936235,1011.13,1
2025-05-21 13:03:11.936235,1023.0,1
2025-05-21 13:03:11.936235,1023.0,1
2025-05-21 13:03:11.936235,840.18,1
2025-05-21 13:03:11.936235,449.16,1
2025-05-21 13:03:11.936235,275.76,1
2025-05-21 13:03:11.936235,298.29,1
2025-05-21 13:03:11.936235,497.25,1
2025-05-21 13:03:11.936235,855.1,1
2025-05-21 13:03:11.936235,1023.0,1
2025-05-21 13:03:11.936235,1023.0,1
2025-05-21 13:03:11.936235,845.46,1
2025-05-21 13:03:11.936235,497.75,1
2025-05-21 13:03:11.936235,221.43,1
2025-05-21 13:03:11.936235,151.55,1
2025-05-21 13:03:11.936235,267.55,1
2025-05-21 13:03:11.936235,551.12,1
2025-05-21 13:03:11.936235,888.57,1
2025-05-21 13:03:11.936235,1013.37,1
2025-05-21 13:03:11.936235,946.69,1
2025-05-21 13:03:11.936235,707.42,1
2025-05-21 13:03:11.936235,342.61,1
2025-05-21 13:03:11.936235,193.31,1
2025-05-21 13:03:11.936235,238.04,1
2025-05-21 13:03:11.936235,457.67,1
2025-05-21 13:03:11.936235,820.65,1
2025-05-21 13:03:11.936235,968.19,1
2025-05-21 13:03:11.936235,921.58,1
2025-05-21 13:03:11.936235,700.14,1
2025-05-21 13:03:11.936235,321.44,1
2025-05-21 13:03:11.936235,152.25,1
2025-05-21 13:03:11.936235,179.5,1
2025-05-21 13:03:11.936235,383.62,1
2025-05-21 13:03:11.936235,746.84,1
2025-05-21 13:03:11.936235,969.31,1
2025-05-21 13:03:11.936235,989.92,1
2025-05-21 13:03:11.936235,828.77,1
2025-05-21 13:03:11.936235,504.12,1
2025-05-21 13:03:11.936235,197.13,1
2025-05-21 13:03:11.936235,100.55,1
2025-05-21 13:03:11.936235,193.42,1
2025-05-21 13:03:11.936235,456.89,1
2025-05-21 13:03:11.936235,808.68,1
2025-05-21 13:03:11.936235,945.66,1
2025-05-21 13:03:11.936235,889.05,1
2025-05-21 13:03:11.936235,658.11,1
2025-05-21 13:03:11.936235,288.85,1
2025-05-21 13:03:11.936235,136.25,1
2025-05-21 13:03:11.936235,178.92,1
2025-05-21 13:03:11.936235,397.24,1
2025-05-21 13:03:11.936235,767.69,1
2025-05-21 13:03:11.936235,921.23,1
